2.542853501107957825e-01
2.541793220573001499e-01
2.540149841043684020e-01
2.538781152831183774e-01
2.537427458498213162e-01
2.536271909872691022e-01
2.534900360637241112e-01
2.533348553710513817e-01
2.532012436125013477e-01
2.530908657444848053e-01
2.529374513361188903e-01
2.528286019961039077e-01
2.527085132069057938e-01
2.525902297761705162e-01
2.524916509787241692e-01
2.523713767528533714e-01
2.522799607780244480e-01
2.521702998214297997e-01
2.520577748616536495e-01
2.519599212540520328e-01
2.518497460418277489e-01
2.517579038937886593e-01
2.516628596517774819e-01
2.515743772188822613e-01
2.514569113651911603e-01
2.513675199614630595e-01
2.512727101643880134e-01
2.511978063318464627e-01
2.511057363616095439e-01
2.510158492459191315e-01
2.509606510400771984e-01
2.508732060591379875e-01
2.507703820864359279e-01
2.506969200240241058e-01
2.506133205360836502e-01
2.505252447393205295e-01
2.504637075795067558e-01
2.503549655278523578e-01
2.502779838111665600e-01
2.501999957693947785e-01
2.501184476746453056e-01
2.500368860032823326e-01
2.499799158838060253e-01
2.498865322934256672e-01
2.498051014211442600e-01
2.497352437840567596e-01
2.496618698040644346e-01
2.495997683869467798e-01
2.495263093047671854e-01
2.494606766435835121e-01
